"word","freq","timeFlag","dayFlag"
"gmat",1,1,3
"god",1,1,3
"gods",1,1,3
"goes",1,1,3
"goldie",1,1,3
"good…",1,1,3
"goodi",1,1,3
"goodtimesblackjack",1,1,3
"gorgeous",1,1,3
"gorgeousbrooklyn",1,1,3
"gosheroeduaubdedubueduaubdedubufeduaubcedubfubbeduaubdedubufeduaubcedubfubbeduaubdedubufeduaubcedubfubbopus",1,1,3
"gothic",1,1,3
"gotimelife",1,1,3
"gourmet",1,1,3
"grab",1,1,3
"granola",1,1,3
"grassfed",1,1,3
"grateful",1,1,3
"greatest",1,1,3
"greens",1,1,3
"greenwich",1,1,3
"grey…",1,1,3
"grid",1,1,3
"grocery",1,1,3
"grunes",1,1,3
"guard",1,1,3
"guest",1,1,3
"gurltalkpeter",1,1,3
"guy",1,1,3
"habeus",1,1,3
"haha",1,1,3
"halcyon",1,1,3
"hallucinations",1,1,3
"hallway",1,1,3
"handcheck",1,1,3
"handel",1,1,3
"handmade",1,1,3
"hang",1,1,3
"hanging",1,1,3
"happening",1,1,3
"harbor…",1,1,3
"hard…",1,1,3
"hardknocklifeharlem",1,1,3
"hardwareshopping",1,1,3
"harlem",1,1,3
"hate",1,1,3
"havein",1,1,3
"haven",1,1,3
"head",1,1,3
"headhunter",1,1,3
"headquarters",1,1,3
"health",1,1,3
"heart",1,1,3
"heat",1,1,3
"heinekens",1,1,3
"hello",1,1,3
"hellskitchen",1,1,3
"helped",1,1,3
"heremanhattan",1,1,3
"hgvasst",1,1,3
"high",1,1,3
"highlights",1,1,3
"highly",1,1,3
"hillaryforamerica",1,1,3
"hillside",1,1,3
"hilton",1,1,3
"himtimelife",1,1,3
"hiphop",1,1,3
"hiro",1,1,3
"historic",1,1,3
"historicphoto",1,1,3
"hit",1,1,3
"hits",1,1,3
"hiyamanhattan",1,1,3
"hold",1,1,3
"holding",1,1,3
"holidays",1,1,3
"homebasedecoyin",1,1,3
"homemade",1,1,3
"homemaking",1,1,3
"homie",1,1,3
"honeymoonmayfair",1,1,3
"hoo",1,1,3
"hood…",1,1,3
"hoodand",1,1,3
"hooddowntown",1,1,3
"hoodiameverywhere",1,1,3
"hoodmels",1,1,3
"hook",1,1,3
"hoped",1,1,3
"hospital",1,1,3
"hospitality",1,1,3
"hostos",1,1,3
"hourjamaica",1,1,3
"houruaufefeduaubcedubduba",1,1,3
"house…",1,1,3
"house…designed",1,1,3
"housein",1,1,3
"housemade",1,1,3
"housephoto",1,1,3
"housesoho",1,1,3
"hudsonross",1,1,3
"humid",1,1,3
"hump",1,1,3
"hungary",1,1,3
"hunt",1,1,3
"hunter",1,1,3
"hunting",1,1,3
"ibjfk",1,1,3
"ifyoudontshowyourfaceyouwasnttherewith…",1,1,3
"illegally",1,1,3
"ilovenewyorknew",1,1,3
"imissnyflatiron",1,1,3
"inacts",1,1,3
"inasal",1,1,3
"incredible",1,1,3
"indays",1,1,3
"indescribable",1,1,3
"indiana",1,1,3
"indinero",1,1,3
"indineropark",1,1,3
"inhousemarketing",1,1,3
"inin",1,1,3
"injured",1,1,3
"inmins",1,1,3
"inside",1,1,3
"inspired",1,1,3
"inspo",1,1,3
"instago",1,1,3
"installing",1,1,3
"institute",1,1,3
"instructor",1,1,3
"interiordesign…",1,1,3
"international",1,1,3
"internship",1,1,3
"intersections",1,1,3
"ipaphoto",1,1,3
"iphone",1,1,3
"iphoneonly",1,1,3
"irgendwogelesenempire",1,1,3
"irishcoffeeperfect",1,1,3
"isdexterhope",1,1,3
"isham",1,1,3
"italian",1,1,3
"itsaks",1,1,3
"itsjustmesones",1,1,3
"jack",1,1,3
"jacket",1,1,3
"jackyvervin",1,1,3
"jam",1,1,3
"jazzmnnewark",1,1,3
"jeppedrinking",1,1,3
"jerome",1,1,3
"jessica",1,1,3
"jesus",1,1,3
"jets",1,1,3
"jets’",1,1,3
"jewellery…",1,1,3
"jfk",1,1,3
"joaquinempire",1,1,3
"joaquinequinox",1,1,3
"joaquinnew",1,1,3
"jobkeeping",1,1,3
"jobvirtualnjcity",1,1,3
"join",1,1,3
"jumped",1,1,3
"karma",1,1,3
"keep",1,1,3
"keep…",1,1,3
"keeping",1,1,3
"keeps",1,1,3
"kidnap",1,1,3
"kids",1,1,3
"kill",1,1,3
"killed",1,1,3
"knobsnpullsaampd",1,1,3
"knocked",1,1,3
"knocks",1,1,3
"koreanfood",1,1,3
"kristiberrymontanas",1,1,3
"laguardias",1,1,3
"lamb",1,1,3
"laptop",1,1,3
"last…",1,1,3
"lastnightavenue",1,1,3
"laszlonemes",1,1,3
"latèlife",1,1,3
"latindivision",1,1,3
"latindivision…",1,1,3
"latte",1,1,3
"law",1,1,3
"leaders",1,1,3
"leadership",1,1,3
"league",1,1,3
"leaps",1,1,3
"learn",1,1,3
"left",1,1,3
"leruffost",1,1,3
"lessor",1,1,3
"lgmcolumbus",1,1,3
"lights",1,1,3
"lightsflatron",1,1,3
"like…",1,1,3
"listening",1,1,3
"little…",1,1,3
"lives",1,1,3
"living",1,1,3
"local",1,1,3
"locationgreat",1,1,3
"locked",1,1,3
"lonefinds",1,1,3
"longliveceara",1,1,3
"longliverob",1,1,3
"longlivesleep",1,1,3
"lost",1,1,3
"lot",1,1,3
"louboutin",1,1,3
"loungeroomie",1,1,3
"lovely…",1,1,3
"loveoftheaterthe…",1,1,3
"loves",1,1,3
"lovesculpture",1,1,3
"loving",1,1,3
"lowlights",1,1,3
"luger",1,1,3
"macks",1,1,3
"mad",1,1,3
"mah",1,1,3
"main",1,1,3
"majesty…",1,1,3
"major",1,1,3
"makemewanttoshoutempire",1,1,3
"makes",1,1,3
"making…",1,1,3
"managermanhattan",1,1,3
"mandycom",1,1,3
"mans",1,1,3
"mark",1,1,3
"market",1,1,3
"marketinghilton",1,1,3
"marla",1,1,3
"maroo",1,1,3
"marvel",1,1,3
"mashed",1,1,3
"master",1,1,3
"matchless",1,1,3
"mateito",1,1,3
"means",1,1,3
"media",1,1,3
"mediacompany",1,1,3
"memoriam",1,1,3
"mess",1,1,3
"message",1,1,3
"messyhair",1,1,3
"metlife",1,1,3
"metropolitanopera",1,1,3
"mets",1,1,3
"mexicobound",1,1,3
"mgr",1,1,3
"miami",1,1,3
"miamibeachbroken",1,1,3
"microgreens",1,1,3
"migas",1,1,3
"mike",1,1,3
"milk",1,1,3
"million",1,1,3
"mindful…",1,1,3
"mine",1,1,3
"mini",1,1,3
"missed",1,1,3
"missing",1,1,3
"mixology",1,1,3
"mnylc…",1,1,3
"mocha",1,1,3
"modern",1,1,3
"modest",1,1,3
"moma",1,1,3
"montclair",1,1,3
"month",1,1,3
"months",1,1,3
"mood",1,1,3
"morningempire",1,1,3
"moscow",1,1,3
"motors",1,1,3
"move",1,1,3
"moved",1,1,3
"movie",1,1,3
"movingdaymetropolitan",1,1,3
"mule",1,1,3
"mulligans",1,1,3
"museum",1,1,3
"music",1,1,3
"must",1,1,3
"mysterio",1,1,3
"name",1,1,3
"nation",1,1,3
"national",1,1,3
"nbc",1,1,3
"nbf",1,1,3
"ndstunited…",1,1,3
"needy",1,1,3
"neighborhood…",1,1,3
"neighborhoodghostbusters",1,1,3
"neighborhoodparlaybkparlay",1,1,3
"neighborhoodshigurein",1,1,3
"newarkniggashyt…",1,1,3
"newburgh",1,1,3
"newdev",1,1,3
"newdevs",1,1,3
"newjersey",1,1,3
"newly",1,1,3
"newreadatlantic",1,1,3
"newyork…",1,1,3
"newyorkcity",1,1,3
"newyorkcity…",1,1,3
"newyorkflatiron",1,1,3
"newyorkgrand",1,1,3
"newyorkth",1,1,3
"nicely",1,1,3
"nicepier",1,1,3
"nicholas",1,1,3
"nicro",1,1,3
"niggas",1,1,3
"nightclub",1,1,3
"njtjersey",1,1,3
"nofilterth",1,1,3
"noisy",1,1,3
"nomnom",1,1,3
"northern",1,1,3
"notbar",1,1,3
"nova",1,1,3
"nowgo",1,1,3
"nrc…",1,1,3
"nuw",1,1,3
"nwk",1,1,3
"nybagel",1,1,3
"nycblogger",1,1,3
"nycbride",1,1,3
"nyccfa",1,1,3
"nycchart",1,1,3
"nycflatiron",1,1,3
"nychouse",1,1,3
"nycla",1,1,3
"nycnj",1,1,3
"nycprimeshot",1,1,3
"nyctaxi",1,1,3
"nycth",1,1,3
"nyctheatre",1,1,3
"nyeduaubdedubud",1,1,3
"nyempire",1,1,3
"nypd",1,1,3
"nysales",1,1,3
"nyvcsportstimes",1,1,3
"oatmeal",1,1,3
"observations",1,1,3
"obsessive",1,1,3
"october",1,1,3
"ofeduaubdedubunude",1,1,3
"offdutyoperator",1,1,3
"ofinhouse",1,1,3
"ofmodel",1,1,3
"old",1,1,3
"omg",1,1,3
"ominous",1,1,3
"onbroadway",1,1,3
"oneduaubdedubund",1,1,3
"onein",1,1,3
"onenine",1,1,3
"online",1,1,3
"ootd",1,1,3
"open",1,1,3
"opened",1,1,3
"openingretail",1,1,3
"openingsales",1,1,3
"opera",1,1,3
"order",1,1,3
"original",1,1,3
"originals",1,1,3
"others",1,1,3
"otterstedt",1,1,3
"ouryear",1,1,3
"overthehump",1,1,3
"owner",1,1,3
"oyster",1,1,3
"paced",1,1,3
"pad",1,1,3
"pano",1,1,3
"parents",1,1,3
"parkave",1,1,3
"parkcity",1,1,3
"parkworth",1,1,3
"part",1,1,3
"partnered",1,1,3
"partyu",1,1,3
"passive",1,1,3
"patrick",1,1,3
"patymetropolitan",1,1,3
"pay",1,1,3
"peace",1,1,3
"peace…",1,1,3
"pecora",1,1,3
"peek",1,1,3
"peppermint",1,1,3
"peppers",1,1,3
"perfect…",1,1,3
"performance",1,1,3
"perseus",1,1,3
"person",1,1,3
"peterluger",1,1,3
"phenomenal",1,1,3
"phoenix",1,1,3
"photooftheday",1,1,3
"picked",1,1,3
"picnic",1,1,3
"pier",1,1,3
"pieranyc",1,1,3
"pitstop",1,1,3
"pizzaandcalzone",1,1,3
"place…",1,1,3
"placemikes",1,1,3
"places",1,1,3
"placesthe",1,1,3
"plaque",1,1,3
"platform…",1,1,3
"play",1,1,3
"pleasantly",1,1,3
"please",1,1,3
"poland",1,1,3
"police",1,1,3
"poor",1,1,3
"postlunch",1,1,3
"pot",1,1,3
"potatoes",1,1,3
"povertynbc",1,1,3
"power",1,1,3
"ppl",1,1,3
"prepared",1,1,3
"presence",1,1,3
"press",1,1,3
"pretend",1,1,3
"pricehouse",1,1,3
"pricetag",1,1,3
"printing",1,1,3
"prix",1,1,3
"produce…",1,1,3
"producers",1,1,3
"project",1,1,3
"projectenvolve",1,1,3
"protectyourmagicrichmond",1,1,3
"psyched",1,1,3
"public",1,1,3
"puertorico…",1,1,3
"purple",1,1,3
"pursuit",1,1,3
"put",1,1,3
"queens…",1,1,3
"quick",1,1,3
"quite",1,1,3
"quotes",1,1,3
"radicchio",1,1,3
"raeholliday",1,1,3
"rainingpark",1,1,3
"rainmadison",1,1,3
"rainydayavenue",1,1,3
"rainyempire",1,1,3
"rauhofer",1,1,3
"real",1,1,3
"realistically",1,1,3
"reallife",1,1,3
"really…",1,1,3
"recap",1,1,3
"receptionnew",1,1,3
"recession",1,1,3
"record",1,1,3
"refreshed",1,1,3
"refreshing",1,1,3
"refuse",1,1,3
"rehearsals",1,1,3
"remain",1,1,3
"renovated",1,1,3
"report",1,1,3
"reported",1,1,3
"repost",1,1,3
"reservationapple",1,1,3
"responsible",1,1,3
"retail",1,1,3
"return",1,1,3
"rice",1,1,3
"richmondhoodrichmond",1,1,3
"ridgewood",1,1,3
"riding",1,1,3
"rite",1,1,3
"riverside",1,1,3
"roast",1,1,3
"robert",1,1,3
"robin",1,1,3
"rockefeller",1,1,3
"rockefellercenter",1,1,3
"rocket",1,1,3
"rockstar",1,1,3
"roman",1,1,3
"romatique",1,1,3
"rooftops",1,1,3
"rosaliekh",1,1,3
"roscommon",1,1,3
"round",1,1,3
"roxy…",1,1,3
"royal",1,1,3
"ruin",1,1,3
"ruralunion…",1,1,3
"sago",1,1,3
"saint",1,1,3
"saks",1,1,3
"sakssaks",1,1,3
"sales",1,1,3
"sampling",1,1,3
"samshandmadison",1,1,3
"sangria",1,1,3
"sarahs",1,1,3
"saturdays",1,1,3
"saul",1,1,3
"sausage",1,1,3
"saving",1,1,3
"say",1,1,3
"says",1,1,3
"scaffolding",1,1,3
"scariest",1,1,3
"scene",1,1,3
"schinasi",1,1,3
"schools…",1,1,3
"scottt",1,1,3
"search",1,1,3
"seasonani",1,1,3
"seat",1,1,3
"seating",1,1,3
"secaucus",1,1,3
"secularism",1,1,3
"security",1,1,3
"self",1,1,3
"set",1,1,3
"settling",1,1,3
"shake",1,1,3
"shakeshack",1,1,3
"shaking",1,1,3
"shampoo",1,1,3
"share",1,1,3
"sharing",1,1,3
"shelter",1,1,3
"sheputittogetherb",1,1,3
"shishitos",1,1,3
"shopping",1,1,3
"shorthairdontcare",1,1,3
"shows",1,1,3
"shuggie",1,1,3
"shuttle",1,1,3
"sick",1,1,3
"signingloveableliveablehome",1,1,3
"sing",1,1,3
"sirmore",1,1,3
"sisters",1,1,3
"site",1,1,3
"sitting",1,1,3
"sjupridetaffner",1,1,3
"skull",1,1,3
"sky",1,1,3
"skylight",1,1,3
"sleeps",1,1,3
"slicedpizza",1,1,3
"slip",1,1,3
"slosson",1,1,3
"smacked",1,1,3
"small",1,1,3
"smart",1,1,3
"smell",1,1,3
"smhhhhh",1,1,3
"smile",1,1,3
"smiletrainwsdflatiron",1,1,3
"smoke",1,1,3
"snapsavebad",1,1,3
"sneaky",1,1,3
"snowbears…",1,1,3
"socean",1,1,3
"sogood",1,1,3
"soho",1,1,3
"solace",1,1,3
"somedayworldtrade",1,1,3
"someone",1,1,3
"sometimes",1,1,3
"son",1,1,3
"songbuilding",1,1,3
"soon",1,1,3
"soooo",1,1,3
"sorrystu",1,1,3
"soulbender",1,1,3
"spacious",1,1,3
"speaking",1,1,3
"spelt",1,1,3
"spend",1,1,3
"spent",1,1,3
"sponsored",1,1,3
"sportsbiz",1,1,3
"sporty",1,1,3
"spot",1,1,3
"spotted",1,1,3
"springfield",1,1,3
"square…",1,1,3
"squashcharlies",1,1,3
"srussellgroves…",1,1,3
"ssrunwaykilled",1,1,3
"stainless",1,1,3
"stand",1,1,3
"standard",1,1,3
"staple",1,1,3
"starbucks",1,1,3
"starshells",1,1,3
"starting",1,1,3
"staying",1,1,3
"steel",1,1,3
"stella",1,1,3
"stellaartoismichaels",1,1,3
"stern",1,1,3
"storiesavenue",1,1,3
"stormempire",1,1,3
"stormyweathermercedes",1,1,3
"stout",1,1,3
"stoutthe",1,1,3
"strandhotelnycempire",1,1,3
"street…",1,1,3
"streetbedroom",1,1,3
"streets",1,1,3
"streetsixth",1,1,3
"strong",1,1,3
"stuartsthbirthdayempire",1,1,3
"stuck",1,1,3
"stumble",1,1,3
"style",1,1,3
"subdivided",1,1,3
"successful",1,1,3
"suck",1,1,3
"sugarhousepark",1,1,3
"suggestionbox",1,1,3
"suh",1,1,3
"summer",1,1,3
"sun",1,1,3
"sunday",1,1,3
"sunny",1,1,3
"sunset",1,1,3
"supporting",1,1,3
"supremehouse",1,1,3
"suranikottu",1,1,3
"surprise",1,1,3
"surprised",1,1,3
"survivorempire",1,1,3
"sweet",1,1,3
"sweetalexysqob",1,1,3
"tabacrougebam",1,1,3
"table",1,1,3
"taco",1,1,3
"taho",1,1,3
"talking",1,1,3
"talldarkandhandsome",1,1,3
"tankie",1,1,3
"tcorientation",1,1,3
"teahouse",1,1,3
"team",1,1,3
"teammates",1,1,3
"teamnyjlpublic",1,1,3
"technical",1,1,3
"technionarchtober",1,1,3
"technology",1,1,3
"terrible",1,1,3
"territoryelizabeth",1,1,3
"thanfirefighters",1,1,3
"thankful…",1,1,3
"thanks",1,1,3
"thankspark",1,1,3
"thebillionth",1,1,3
"thecity",1,1,3
"theeduaubdedubualoving",1,1,3
"theneighbourhood…",1,1,3
"thenewyorker…",1,1,3
"theres",1,1,3
"theyardnassau",1,1,3
"thing",1,1,3
"things",1,1,3
"thinking",1,1,3
"thirst",1,1,3
"thisplace",1,1,3
"thoughtgm",1,1,3
"thoughtimelife",1,1,3
"throwback",1,1,3
"thu",1,1,3
"tie",1,1,3
"timekids",1,1,3
"times",1,1,3
"timessquaretimes",1,1,3
"tip",1,1,3
"tires",1,1,3
"tminusdays",1,1,3
"tobushwick",1,1,3
"todayoh",1,1,3
"todays",1,1,3
"todayslc",1,1,3
"todd",1,1,3
"tofor",1,1,3
"tomorrows",1,1,3
"tonightfoundation",1,1,3
"tonightthe",1,1,3
"topoftherock",1,1,3
"tops",1,1,3
"tostart",1,1,3
"totally",1,1,3
"totten",1,1,3
"tournament",1,1,3
"tower",1,1,3
"toy",1,1,3
"trade",1,1,3
"trail",1,1,3
"training",1,1,3
"transforms",1,1,3
"transportation…",1,1,3
"travel",1,1,3
"travel…",1,1,3
"tremendous",1,1,3
"tribeca",1,1,3
"truechrysler",1,1,3
"trying",1,1,3
"tullamoredewpier",1,1,3
"turningtbh",1,1,3
"turns",1,1,3
"twisted",1,1,3
"two",1,1,3
"uaufefeduaubdedubuc",1,1,3
"ucufefeduaubdedububdeduaubcedubcu",1,1,3
"uef",1,1,3
"ugh",1,1,3
"ughhhhhh",1,1,3
"unforgettable",1,1,3
"unlocked",1,1,3
"unpacking",1,1,3
"upon",1,1,3
"upper",1,1,3
"uppereastside…",1,1,3
"uprising",1,1,3
"upstate",1,1,3
"uptown",1,1,3
"urecap",1,1,3
"us…",1,1,3
"usa",1,1,3
"usage",1,1,3
"usual",1,1,3
"utah…",1,1,3
"uufefdigital",1,1,3
"uufefeduaubdedubuaeduaubdedubua",1,1,3
"uufefpark",1,1,3
"uufefth",1,1,3
"uufefuceduaubcedubfubcufefeduaubcedubcuemakes",1,1,3
"uufefuufefeduaubcedubcuaeduaubcedubcu",1,1,3
"uufefuufefgeneral",1,1,3
"vacations",1,1,3
"veterans",1,1,3
"vibrant",1,1,3
"victordelvalleequinox",1,1,3
"views",1,1,3
"village",1,1,3
"viraj",1,1,3
"virtualnycity",1,1,3
"visco",1,1,3
"visionary",1,1,3
"visit",1,1,3
"visited",1,1,3
"visiting",1,1,3
"volunteering",1,1,3
"wait",1,1,3
"walking",1,1,3
"warning",1,1,3
"warsaw",1,1,3
"washingtonheights",1,1,3
"wat",1,1,3
"watch",1,1,3
"wats",1,1,3
"wavvey",1,1,3
"weathererins",1,1,3
"web",1,1,3
"webdesign",1,1,3
"webstagram",1,1,3
"weight",1,1,3
"wellness",1,1,3
"wet",1,1,3
"wheaties’",1,1,3
"whitestone",1,1,3
"wild",1,1,3
"williamsburgthe",1,1,3
"window…",1,1,3
"wine",1,1,3
"wing",1,1,3
"winner",1,1,3
"wins",1,1,3
"winteriscoming",1,1,3
"wise",1,1,3
"withto",1,1,3
"withueduaubdedubu",1,1,3
"wme",1,1,3
"woman…",1,1,3
"wonder",1,1,3
"woo",1,1,3
"woodhaven",1,1,3
"wordhyacinths",1,1,3
"words",1,1,3
"workfun",1,1,3
"worst",1,1,3
"worth",1,1,3
"worthy",1,1,3
"wot",1,1,3
"wouldnt",1,1,3
"wow",1,1,3
"writer",1,1,3
"wtfclinton",1,1,3
"xoxo",1,1,3
"yayyy",1,1,3
"year",1,1,3
"yell",1,1,3
"yes",1,1,3
"yesfalldiy…",1,1,3
"yesterday",1,1,3
"yeti",1,1,3
"yoga",1,1,3
"yorkavcom",1,1,3
"youcruzcontrol",1,1,3
"young",1,1,3
"younglifenyc…",1,1,3
"yousopretteh",1,1,3
"youth",1,1,3
"youthfightingforward…",1,1,3
"yuckyoutside",1,1,3
"zenobiaarcherthe",1,1,3
"zombieaxel",1,1,3
"avenue",283,1,4
"delays",156,1,4
"update",119,1,4
"house",103,1,4
"building",78,1,4
"bridge",70,1,4
"exit",49,1,4
"street",49,1,4
"new",41,1,4
"state",38,1,4
"york",26,1,4
"disabled",25,1,4
"nyc",25,1,4
"love",24,1,4
"williamsburg",22,1,4
"metropolitan",21,1,4
"apartment",20,1,4
"queenskings",20,1,4
"expressway",19,1,4
"start",19,1,4
"vehicle",19,1,4
"work",19,1,4
"area",18,1,4
"county",18,1,4
"exithamilton",18,1,4
"good",18,1,4
"road",18,1,4
"happy",17,1,4
"neighborhood",17,1,4
"route",17,1,4
"block",16,1,4
"empire",16,1,4
"view",16,1,4
"great",15,1,4
"hood",15,1,4
"ramp",15,1,4
"washington",15,1,4
"bothdir",14,1,4
"bronx",14,1,4
"hiring",14,1,4
"job",14,1,4
"like",14,1,4
"sweeping",14,1,4
"amazing",13,1,4
"george",13,1,4
"koskuisko",13,1,4
"line",13,1,4
"zerega",13,1,4
"city",12,1,4
"exitmain",12,1,4
"brooklyn",11,1,4
"day",11,1,4
"jersey",11,1,4
"light",11,1,4
"newyork",11,1,4
"south",11,1,4
"time",11,1,4
"fish",10,1,4
"hill",10,1,4
"parkway",10,1,4
"queens",10,1,4
"station",10,1,4
"amp",9,1,4
"beautiful",9,1,4
"boulevard",9,1,4
"bradley",9,1,4
"can",9,1,4
"get",9,1,4
"just",9,1,4
"location",9,1,4
"night",9,1,4
"north",9,1,4
"now",9,1,4
"rail",9,1,4
"rock",9,1,4
"see",9,1,4
"today",9,1,4
"ave",8,1,4
"best",8,1,4
"careerarc",8,1,4
"food",8,1,4
"island",8,1,4
"little",8,1,4
"njlower",8,1,4
"njtdanforth",8,1,4
"place",8,1,4
"point",8,1,4
"pop",8,1,4
"right",8,1,4
"service",8,1,4
"tonnelle",8,1,4
"top",8,1,4
"uufef",8,1,4
"aflatbush",7,1,4
"beltsystemshoreparkway",7,1,4
"customers",7,1,4
"exitisheridan",7,1,4
"fall",7,1,4
"forest",7,1,4
"gardenstateparkway",7,1,4
"hunts",7,1,4
"locationsaint",7,1,4
"marks…",7,1,4
"one",7,1,4
"organic",7,1,4
"organics",7,1,4
"rainy",7,1,4
"recommend",7,1,4
"store",7,1,4
"tonight",7,1,4
"vspot",7,1,4
"want",7,1,4
"anyone",6,1,4
"available",6,1,4
"charlotte",6,1,4
"circle",6,1,4
"cold",6,1,4
"dont",6,1,4
"drive",6,1,4
"exiti",6,1,4
"exitst",6,1,4
"fifth",6,1,4
"finally",6,1,4
"first",6,1,4
"flatiron",6,1,4
"franklin",6,1,4
"hotel",6,1,4
"jobs",6,1,4
"last",6,1,4
"nyqueens",6,1,4
"pink",6,1,4
"well",6,1,4
"westchester",6,1,4
"woman",6,1,4
"always",5,1,4
"architecture",5,1,4
"armory",5,1,4
"awesome",5,1,4
"cute",5,1,4
"eduaubdedubua",5,1,4
"education",5,1,4
"full",5,1,4
"getting",5,1,4
"going",5,1,4
"grandcentralparkway",5,1,4
"hall",5,1,4
"hot",5,1,4
"hoyt",5,1,4
"ive",5,1,4
"know",5,1,4
"latest",5,1,4
"linewhitestone",5,1,4
"long",5,1,4
"manhattan",5,1,4
"might",5,1,4
"next",5,1,4
"plaza",5,1,4
"ready",5,1,4
"restaurant",5,1,4
"river",5,1,4
"saturday",5,1,4
"support",5,1,4
"toll",5,1,4
"webster",5,1,4
"aold",4,1,4
"atlantic",4,1,4
"back",4,1,4
"bar",4,1,4
"bcastle",4,1,4
"beer",4,1,4
"belt",4,1,4
"book",4,1,4
"btillary",4,1,4
"bus",4,1,4
"cool",4,1,4
"cypress",4,1,4
"exitatlantic",4,1,4
"exitliberty",4,1,4
"exitwillis",4,1,4
"family",4,1,4
"favorite",4,1,4
"franklindrooseveltdrive",4,1,4
"friday",4,1,4
"fulton",4,1,4
"grand",4,1,4
"imajordeeganexpressway",4,1,4
"lee",4,1,4
"make",4,1,4
"making",4,1,4
"midtown",4,1,4
"morgan",4,1,4
"morning",4,1,4
"near",4,1,4
"nice",4,1,4
"nycempire",4,1,4
"outside",4,1,4
"people",4,1,4
"pretty",4,1,4
"rain",4,1,4
"roosevelt",4,1,4
"season",4,1,4
"shop",4,1,4
"tbt",4,1,4
"thank",4,1,4
"thursday",4,1,4
"union",4,1,4
"vaux",4,1,4
"via",4,1,4
"victory",4,1,4
"white",4,1,4
"will",4,1,4
"agency",3,1,4
"airport",3,1,4
"ajerome",3,1,4
"approach",3,1,4
"art",3,1,4
"bday",3,1,4
"big",3,1,4
"bit",3,1,4
"blue",3,1,4
"brookdale",3,1,4
"building…",3,1,4
"bulova",3,1,4
"cause",3,1,4
"central",3,1,4
"chelsea",3,1,4
"church",3,1,4
"club",3,1,4
"coffee",3,1,4
"deli",3,1,4
"dinner",3,1,4
"east",3,1,4
"empirestatebuilding",3,1,4
"end",3,1,4
"enough",3,1,4
"excited",3,1,4
"exitflushing",3,1,4
"floor",3,1,4
"fresh",3,1,4
"fun",3,1,4
"gloomy",3,1,4
"got",3,1,4
"harlemriverdrive",3,1,4
"heights",3,1,4
"home",3,1,4
"jamaica",3,1,4
"jobnewyork",3,1,4
"leave",3,1,4
"let",3,1,4
"lit",3,1,4
"live",3,1,4
"look",3,1,4
"looking",3,1,4
"looks",3,1,4
"lovely",3,1,4
"made",3,1,4
"madison",3,1,4
"mind",3,1,4
"mom",3,1,4
"moon",3,1,4
"much",3,1,4
"neck",3,1,4
"new…",3,1,4
"newark",3,1,4
"nyc…",3,1,4
"opening",3,1,4
"park",3,1,4
"pizza",3,1,4
"proud",3,1,4
"rockaway",3,1,4
"school",3,1,4
"second",3,1,4
"show",3,1,4
"something",3,1,4
"sports",3,1,4
"systemcross",3,1,4
"think",3,1,4
"throgs",3,1,4
"train",3,1,4
"trap",3,1,4
"vintage",3,1,4
"walk",3,1,4
"warm",3,1,4
"water",3,1,4
"weather",3,1,4
"week",3,1,4
"west",3,1,4
"winter",3,1,4
"world",3,1,4
"wrong",3,1,4
"wythe",3,1,4
"abandoned",2,1,4
"added",2,1,4
"addition",2,1,4
"adidas",2,1,4
"afternoon",2,1,4
"ago",2,1,4
"ale",2,1,4
"alexander",2,1,4
"among",2,1,4
"anniversary",2,1,4
"appropriate",2,1,4
"atin",2,1,4
"avenue…",2,1,4
"avenuenyc",2,1,4
"bbrooklyn",2,1,4
"bcross",2,1,4
"belleville",2,1,4
"better",2,1,4
"bills",2,1,4
"blah",2,1,4
"boulevardclove",2,1,4
"boulevardhighland",2,1,4
"break",2,1,4
"breastcancerawareness",2,1,4
"bronxriverparkway",2,1,4
"brook",2,1,4
"brother",2,1,4
"bunch",2,1,4
"burger",2,1,4
"butcher",2,1,4
"cadman",2,1,4
"cake",2,1,4
"came",2,1,4
"candelamy",2,1,4
"cant",2,1,4
"career",2,1,4
"carriage",2,1,4
"castle",2,1,4
"celebration",2,1,4
"center",2,1,4
"check",2,1,4
"closed",2,1,4
"clothes",2,1,4
"cmajor",2,1,4
"come",2,1,4
"coming",2,1,4
"company",2,1,4
"creating",2,1,4
"crib",2,1,4
"days",2,1,4
"death",2,1,4
"deegan",2,1,4
"depot",2,1,4
"display",2,1,4
"district",2,1,4
"door",2,1,4
"dying",2,1,4
"eduaubcedubdu",2,1,4
"eduaubdedubu",2,1,4
"eduaubdedububd",2,1,4
"eduaubdedubuc",2,1,4
"eduaubdedubud",2,1,4
"eduaubdedubue",2,1,4
"eighth",2,1,4
"elevator",2,1,4
"enjoying",2,1,4
"esb",2,1,4
"even",2,1,4
"everybody",2,1,4
"exitastoria",2,1,4
"exitcr",2,1,4
"exitforest",2,1,4
"exitjewel",2,1,4
"exitlaguardia",2,1,4
"exitnyprospect",2,1,4
"exitwestchester",2,1,4
"expy",2,1,4
"fallen",2,1,4
"farm",2,1,4
"fave",2,1,4
"feels",2,1,4
"finding",2,1,4
"fire",2,1,4
"fit",2,1,4
"foodporn",2,1,4
"found",2,1,4
"freedom",2,1,4
"friendly",2,1,4
"gem",2,1,4
"gets",2,1,4
"gifts",2,1,4
"girl",2,1,4
"gold",2,1,4
"gonna",2,1,4
