"","X","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","cleaned","score","date","time","zipcode","rnum","zcode"
"60",70,"Thanks to @morrisperk for keeping the crowd warm with their amazing hot cider for the Jerome Avenue… https://t.co/nFBRGjUzwH",FALSE,0,NA,"2015-10-04 01:03:28",FALSE,NA,650476296414326784,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Welcome2theBX",0,FALSE,FALSE,-73.920372,40.837429,"Thanks tofor keeping the crowd warm with their amazing hot cider for the Jerome Avenue…",3,2015-10-04,"01:03:28","a",60,10452
"61",71,"Such a rainy view from yoga. #joaquin @ Equinox Printing House https://t.co/qDUbrO4OTL",FALSE,0,NA,"2015-10-04 00:58:27",FALSE,NA,650475032263696384,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","A_Pinckney",0,FALSE,FALSE,-74.0072403,40.7298889,"Such a rainy view from yoga joaquinEquinox Printing House",0,2015-10-04,"00:58:27","a",61,10014
"62",72,"Let's just pretend that the nets and cables are some webs from your friendly neighborhood Spider-Man.… https://t.co/VVtyXhiQNp",FALSE,0,NA,"2015-10-04 00:57:25",FALSE,NA,650474772724350976,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DamienAWeidner",0,FALSE,FALSE,-74.00341238,40.71084197,"Lets just pretend that the nets and cables are some webs from your friendly neighborhood SpiderMan…",0,2015-10-04,"00:57:25","a",62,10038
"63",73,"#gayfoodporn #foodporn Pot Roast, mashed potatoes, and butternut squash. @ Charlie's House in Queens https://t.co/awFzbo58Np",FALSE,2,NA,"2015-10-04 00:55:35",FALSE,NA,650474308574289920,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DunnJeromy",0,FALSE,FALSE,-73.8823021,40.75079152,"gayfoodporn foodporn Pot Roast mashed potatoes and butternut squashCharlies House in Queens",-1,2015-10-04,"00:55:35","a",63,11372
"64",74,"I'm at @Gramercy_House in New York, NY https://t.co/INxcBt6w31",FALSE,0,NA,"2015-10-04 00:53:31",FALSE,NA,650473790263140352,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","gillianim",0,FALSE,FALSE,-73.98457289,40.73543762,"Im atin New York NY",0,2015-10-04,"00:53:31","a",64,10003
"65",75,"Night swave on #biggie block #biggiemural #notoriousbig #bedstuy #brooklyn #tripsup #certified… https://t.co/C7vqfhKQ04",FALSE,0,NA,"2015-10-04 00:53:31",FALSE,NA,650473789893906432,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TRIPSUP",0,FALSE,FALSE,-73.93267361,40.68856728,"Night swave on biggie block biggiemural notoriousbig bedstuy brooklyn tripsup certified…",0,2015-10-04,"00:53:31","a",65,11221
"66",76,"Check out my location! Actually I'm at #juicepress #jp6 getting my daily juice and salad. @ Sex… https://t.co/h1xvdLOiMU",FALSE,0,NA,"2015-10-04 00:52:35",FALSE,NA,650473556845793280,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","continuumcycles",0,FALSE,FALSE,-73.9860001,40.7296791,"Check out my location Actually Im at juicepress jp getting my daily juice and saladSex…",0,2015-10-04,"00:52:35","a",66,10003
"67",77,"I'm at St. James Gate Publick House in New York, NY https://t.co/sWXH8kdln0",FALSE,0,NA,"2015-10-04 00:51:30",FALSE,NA,650473283515752448,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","volatilev",0,FALSE,FALSE,-73.977345,40.784417,"Im at St James Gate Publick House in New York NY",0,2015-10-04,"00:51:30","a",67,10024
"68",78,"And just like that, my dreams came true. @ Chrysler Building https://t.co/9gc0jcutXx",FALSE,0,NA,"2015-10-04 00:49:00",FALSE,NA,650472655360016384,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rromanalejandro",0,FALSE,FALSE,-73.9753,40.7517,"And just like that my dreams came trueChrysler Building",1,2015-10-04,"00:49:00","a",68,10174
"69",79,"Happiest when I'm with you <ed><U+00A0><U+00BC><ed><U+00BD><U+0095> #drunkonpizza #latergram @ Avenue Nightclub https://t.co/gHi0Dh3T4T",FALSE,0,NA,"2015-10-04 00:48:46",FALSE,NA,650472593988976640,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nali_Supernova",0,FALSE,FALSE,-74.0063934,40.7440796,"Happiest when Im with you edUAUBCedUBDU drunkonpizza latergramAvenue Nightclub",0,2015-10-04,"00:48:46","a",69,10011
"70",80,"Just added Downeast Barrel Project #8 on tap. See our full beer menu: http://t.co/jZ0jxIyYtG #BeerMenus",FALSE,0,NA,"2015-10-04 00:43:28",FALSE,NA,650471261605396480,NA,"<a href=""http://www.beermenus.com"" rel=""nofollow"">Beer Menus </a>","FHStationHouse",0,FALSE,FALSE,-73.845223,40.7194922,"Just added Downeast Barrel Projecton tap See our full beer menuBeerMenus",0,2015-10-04,"00:43:28","a",70,11375
"71",81,"Just added Great Divide Oatmeal Yeti on tap. See our full beer menu: http://t.co/jZ0jxIyYtG @greatdividebrew #BeerMenus",FALSE,0,NA,"2015-10-04 00:42:29",FALSE,NA,650471013323534336,NA,"<a href=""http://www.beermenus.com"" rel=""nofollow"">Beer Menus </a>","FHStationHouse",0,FALSE,FALSE,-73.845223,40.7194922,"Just added Great Divide Oatmeal Yeti on tap See our full beer menuBeerMenus",1,2015-10-04,"00:42:29","a",71,11375
"72",82,"Legacy at the grand opening of shop rite in Nwk on Springfield Avenue they have amazing fresh produce… https://t.co/NGlXNR46fR",FALSE,0,NA,"2015-10-04 00:41:50",FALSE,NA,650470851473768448,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","JeromeLegacyCEO",0,FALSE,FALSE,-74.1866226,40.7351151,"Legacy at the grand opening of shop rite in Nwk on Springfield Avenue they have amazing fresh produce…",3,2015-10-04,"00:41:50","a",72,7103
"73",83,"Update: Construction on #I278 EB from 6th Avenue to 84th Street http://t.co/ZljuVnQZ7p",FALSE,0,NA,"2015-10-04 00:41:46",FALSE,NA,650470832913936384,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NY",0,FALSE,FALSE,-74.017102,40.635433,"Update Construction on I EB from th Avenue to th Street",0,2015-10-04,"00:41:46","a",73,11220
"74",84,"Yayyy got prepared for cold. Winter is coming. @ Madison Avenue https://t.co/M9EJSEdrTU",FALSE,0,NA,"2015-10-04 00:40:07",FALSE,NA,650470417468157952,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","EvaJay",0,FALSE,FALSE,-73.9612,40.7776,"Yayyy got prepared for cold Winter is comingMadison Avenue",-1,2015-10-04,"00:40:07","a",74,10028
"75",85,"#WORKING for #SOMEONE #ELSE in an #AGE of #UNCERTAINTY rather than #BUILDING a #NETWORK of #FRIENDS… https://t.co/H2jp0CItew",FALSE,0,NA,"2015-10-04 00:37:50",FALSE,NA,650469843653763072,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","IndieTalkJapan",0,FALSE,FALSE,-74.10167029,40.87875847,"WORKING for SOMEONE ELSE in an AGE of UNCERTAINTY rather than BUILDING a NETWORK of FRIENDS…",0,2015-10-04,"00:37:50","a",75,7026
"76",86,"Cast and producers from The House that Jack Build. A good anti- drug movie with a good message. The… https://t.co/msPbSwPjkg",FALSE,0,NA,"2015-10-04 00:35:54",FALSE,NA,650469358070857728,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","PorphyraBand",0,FALSE,FALSE,-73.9619293,40.7138901,"Cast and producers from The House that Jack Build A good anti drug movie with a good message The…",2,2015-10-04,"00:35:54","a",76,11249
"77",87,"Update: Disabled vehicle on #I278 EB from 6th Avenue to 84th Street http://t.co/ZljuVnQZ7p",FALSE,0,NA,"2015-10-04 00:34:26",FALSE,NA,650468986451267584,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NY",0,FALSE,FALSE,-74.017102,40.635433,"Update Disabled vehicle on I EB from th Avenue to th Street",-1,2015-10-04,"00:34:26","a",77,11220
"78",88,"Disabled vehicle on #I278 EB from 6th Avenue to 84th Street http://t.co/ZljuVnQZ7p",FALSE,0,NA,"2015-10-04 00:31:58",FALSE,NA,650468368861032448,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NY",0,FALSE,FALSE,-74.017102,40.635433,"Disabled vehicle on I EB from th Avenue to th Street",-1,2015-10-04,"00:31:58","a",78,11220
"79",89,"Feature film from ACT Film Festival, ""The House that Jack Filmed"". @ Videology Bar &amp; Cinema https://t.co/PgCkOqMNsK",FALSE,1,NA,"2015-10-04 00:30:37",FALSE,NA,650468026073116672,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","PorphyraBand",0,FALSE,FALSE,-73.9619293,40.7138901,"Feature film from ACT Film Festival The House that Jack FilmedVideology Bar amp Cinema",0,2015-10-04,"00:30:37","a",79,11249
"80",90,"My Friday has finally arrived (@ Apple Store, Fifth Avenue in New York, NY) https://t.co/VO3W1XE8NV",FALSE,0,NA,"2015-10-04 00:25:03",FALSE,NA,650466627889295360,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","Tyr0ne_nyc",0,FALSE,FALSE,-73.97301,40.76382254,"My Friday has finally arrivedApple Store Fifth Avenue in New York NY",0,2015-10-04,"00:25:03","a",80,10153
"81",91,"Last night was fun #aqob16 <ed><U+00A0><U+00BC><ed><U+00BC><U+0083><ed><U+00A0><U+00BC><ed><U+00BE><U+0089> @ Chart House Restaurant https://t.co/EC5QhRHYIj",FALSE,0,NA,"2015-10-04 00:21:28",FALSE,NA,650465726701154304,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","stephc228",0,FALSE,FALSE,-74.01813681,40.76069326,"Last night was fun aqob edUAUBCedUBCUedUAUBCedUBEUChart House Restaurant",1,2015-10-04,"00:21:28","a",81,7086
"82",92,"#Vegan pizza with jackfruit and house made sausage at Paulie Gees @ Paulie Gee's https://t.co/LLQMu6uyQh",FALSE,0,NA,"2015-10-04 00:18:41",FALSE,NA,650465024251592704,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","thebabyvegan",0,FALSE,FALSE,-73.958557,40.729538,"Vegan pizza with jackfruit and house made sausage at Paulie GeesPaulie Gees",0,2015-10-04,"00:18:41","a",82,11222
"83",95,"The Apple Store at night! Now the brightest store on the block since the toy store closed for good.… https://t.co/xNdVKhzwht",FALSE,0,NA,"2015-10-04 00:10:57",FALSE,NA,650463076710543360,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","uthmanbaksh",0,FALSE,FALSE,-73.97313893,40.76394621,"The Apple Store at night Now the brightest store on the block since the toy store closed for good…",1,2015-10-04,"00:10:57","a",83,10153
"84",96,"Come party at @trail_house later tonight! @ Montana's Trail House https://t.co/EDjGq2SriQ",FALSE,0,NA,"2015-10-04 00:09:36",FALSE,NA,650462737521332224,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ChrisEnriquez",0,FALSE,FALSE,-73.9217911,40.7078323,"Come party atlater tonightMontanas Trail House",0,2015-10-04,"00:09:36","a",84,11237
"85",97,"Gotham city <ed><U+00A0><U+00BC><ed><U+00BC><U+0083> #newyork #empirestatebuilding #gothamcity @ Empire State Building https://t.co/DQO8cwZSVt",FALSE,0,NA,"2015-10-04 00:08:36",FALSE,NA,650462484894232576,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","byHanne",0,FALSE,FALSE,-73.98562585,40.74880257,"Gotham city edUAUBCedUBCU newyork empirestatebuilding gothamcityEmpire State Building",0,2015-10-04,"00:08:36","a",85,10118
"86",98,"Can you recommend anyone for this #job? Area Manager ( Manhattan Territory ) - http://t.co/TjrCky6taD #Elizabeth, New Jersey #Sales #Hiring",FALSE,0,NA,"2015-10-04 00:08:18",FALSE,NA,650462412341010432,NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","PFGCareers",0,FALSE,FALSE,-74.2107006,40.6639916,"Can you recommend anyone for this job Area ManagerManhattan TerritoryElizabeth New Jersey Sales Hiring",1,2015-10-04,"00:08:18","a",86,7201
"87",99,"I'm at Empire State Building - @empirestatebldg in New York, NY w/ @bengstt https://t.co/k9Qpngkboa",FALSE,0,NA,"2015-10-04 00:02:32",FALSE,NA,650460960159834112,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","Luysalefe",0,FALSE,FALSE,-73.98571014,40.74852494,"Im at Empire State Buildingin New York NY w",0,2015-10-04,"00:02:32","a",87,10118
"88",100,"Update: Incident on #Q18Bus BOTHDIR from Woodside Avenue: Roosevelt Avenue to Woodside Avenue: 65th Place http://t.co/kzlBLTvjzS",FALSE,0,NA,"2015-10-04 00:02:21",FALSE,NA,650460912206389248,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NY",0,FALSE,FALSE,-73.905597,40.745395,"Update Incident on QBus BOTHDIR from Woodside Avenue Roosevelt Avenue to Woodside Avenue th Place",0,2015-10-04,"00:02:21","a",88,11377
"89",101,"Update: Incident on #Q18Bus BOTHDIR from Woodside Avenue: Roosevelt Avenue to Woodside Avenue: 65th Place http://t.co/q3UfuYUzE5",FALSE,0,NA,"2015-10-04 00:02:20",FALSE,NA,650460911455600640,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NYC",2,FALSE,FALSE,-73.905597,40.745395,"Update Incident on QBus BOTHDIR from Woodside Avenue Roosevelt Avenue to Woodside Avenue th Place",0,2015-10-04,"00:02:20","a",89,11377
"90",102,"Anyone's dealer make house calls?",FALSE,1,NA,"2015-10-04 00:01:26",FALSE,NA,650460683553873920,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_distas",0,FALSE,FALSE,-73.94343423,40.72074657,"Anyones dealer make house calls",0,2015-10-04,"00:01:26","a",90,11222
"91",103,"Tilt @ The Franklin Avenue Shuttle https://t.co/2RJNR2ZkxT",FALSE,0,NA,"2015-10-03 23:59:45",FALSE,NA,650460258003980288,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","christiiineeee",0,FALSE,FALSE,-73.95555815,40.68059628,"TiltThe Franklin Avenue Shuttle",0,2015-10-03,"23:59:45","a",91,11238
"92",104,"#sternfoto #nyc #iphone6 #laurianderson #habeascorpus @ Park Avenue Armory https://t.co/Zfs0QMxX2J",FALSE,0,NA,"2015-10-03 23:56:55",FALSE,NA,650459546293530624,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","estern53",0,FALSE,FALSE,-73.9662399,40.7673149,"sternfoto nyc iphone laurianderson habeascorpusPark Avenue Armory",0,2015-10-03,"23:56:55","a",92,10065
"93",105,"My building (the New Yorker) with a sneaky Empire State Building in the background #thenewyorker… https://t.co/vd6oQDAjDA",FALSE,1,NA,"2015-10-03 23:56:47",FALSE,NA,650459514983088128,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","CMaeYouden",0,FALSE,FALSE,-73.992981,40.7528496,"My building the New Yorker with a sneaky Empire State Building in the background thenewyorker…",-1,2015-10-03,"23:56:47","a",93,10001
"94",106,"Sporty cute!!! #ootd #adidas #on #originals #feelingmyself @ Empire State Building https://t.co/OXmRF2e6AJ",FALSE,2,NA,"2015-10-03 23:53:05",FALSE,NA,650458581159051264,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","__NYQ",0,FALSE,FALSE,-73.98562585,40.74880257,"Sporty cute ootd adidas on originals feelingmyselfEmpire State Building",2,2015-10-03,"23:53:05","a",94,10118
"95",107,"Well this is cool. (Thanks @nickcueva!) @ Park Avenue Armory https://t.co/N4j9p7y4Ni",FALSE,0,NA,"2015-10-03 23:52:45",FALSE,NA,650458498082299904,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","landinedward",0,FALSE,FALSE,-73.9662399,40.7673149,"Well this is cool ThanksPark Avenue Armory",2,2015-10-03,"23:52:45","a",95,10065
"96",109,"I'm at Station House - @fhstationhouse in Forest Hills, NY https://t.co/E4xYwZi6bn http://t.co/UNCsYv2HH5",FALSE,1,NA,"2015-10-03 23:50:51",FALSE,NA,650458019118075904,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","JKuntz10",0,FALSE,FALSE,-73.84511395,40.71996539,"Im at Station Housein Forest Hills NY",0,2015-10-03,"23:50:51","a",96,11375
"97",110,"#sternfoto #iphone6 #laurianderson #habeascorpus #nyc @ Park Avenue Armory https://t.co/27hx6QUzNn",FALSE,0,NA,"2015-10-03 23:49:49",FALSE,NA,650457760849612800,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","estern53",0,FALSE,FALSE,-73.9662399,40.7673149,"sternfoto iphone laurianderson habeascorpus nycPark Avenue Armory",0,2015-10-03,"23:49:49","a",97,10065
"98",111,"Just posted a photo @ My House Burgers &amp; Shakes https://t.co/INvcPtO8kU",FALSE,0,NA,"2015-10-03 23:46:30",FALSE,NA,650456926820634624,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","7RohaanGill",0,FALSE,FALSE,-73.9527664,40.5865593,"Just posted a photoMy House Burgers amp Shakes",0,2015-10-03,"23:46:30","a",98,11235
"99",112,"Construction on #I278 WB from 23rd Street to Exit   - 67th Street; Ramp; Ovington Avenue http://t.co/Nm8YroQ8DO",FALSE,0,NA,"2015-10-03 23:44:47",FALSE,NA,650456493691641856,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NY",0,FALSE,FALSE,-73.922401,40.774299,"Construction on I WB from rd Street to Exitth Street Ramp Ovington Avenue",0,2015-10-03,"23:44:47","a",99,11102
"100",113,"Construction on #I278 WB from 23rd Street to Exit   - 67th Street; Ramp; Ovington Avenue http://t.co/sSNaFmIt6q",FALSE,0,NA,"2015-10-03 23:44:47",FALSE,NA,650456492961886208,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NYC",1,FALSE,FALSE,-73.922401,40.774299,"Construction on I WB from rd Street to Exitth Street Ramp Ovington Avenue",0,2015-10-03,"23:44:47","a",100,11102
"101",114,"Missing this amazing place <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><U+2764><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BC><U+0087><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><U+2744><U+FE0F> @ Empire State Building https://t.co/Ur3WXGo5PI",FALSE,1,NA,"2015-10-03 23:41:58",FALSE,NA,650455782916497408,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","pachecoiki",0,FALSE,FALSE,-73.98562585,40.74880257,"Missing this amazing place edUAUBDedUBUADUUFEFedUAUBCedUBCUedUAUBCedUBUBAedUAUBCedUBUBUUFEFEmpire State Building",1,2015-10-03,"23:41:58","a",101,10118
"102",115,"The Hood @ TERMINAL 5 https://t.co/cKh0User1V",FALSE,1,NA,"2015-10-03 23:41:03",FALSE,NA,650455553383243776,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","JakeSpeak13",0,FALSE,FALSE,-73.9927597,40.7696991,"The HoodTERMINAL",0,2015-10-03,"23:41:03","a",102,10019
"103",116,"Update: Incident on #B16Bus SB at 13th Avenue : 42nd Street http://t.co/4TBwsAyUP0",FALSE,0,NA,"2015-10-03 23:39:55",FALSE,NA,650455268644495360,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NY",0,FALSE,FALSE,-73.988521,40.639211,"Update Incident on BBus SB at th Avenuend Street",0,2015-10-03,"23:39:55","a",103,11219
"104",117,"Update: Incident on #B16Bus SB at 13th Avenue : 42nd Street http://t.co/8rrWeyEtsP",FALSE,0,NA,"2015-10-03 23:39:55",FALSE,NA,650455268069933056,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NYC",0,FALSE,FALSE,-73.988521,40.639211,"Update Incident on BBus SB at th Avenuend Street",0,2015-10-03,"23:39:55","a",104,11219
"105",118,"Update: Incident on #5Line BOTHDIR from Dyre Avenue-Eastchester Station to E 180th Street Station http://t.co/ixP0IrqVD0",FALSE,0,NA,"2015-10-03 23:39:52",FALSE,NA,650455257085050880,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511ny456",0,FALSE,FALSE,-73.872921,40.840887,"Update Incident on Line BOTHDIR from Dyre AvenueEastchester Station to E th Street Station",0,2015-10-03,"23:39:52","a",105,10460
"106",119,"Update: Incident on #5Line BOTHDIR from Dyre Avenue-Eastchester Station to E 180th Street Station http://t.co/sdi0E6TNMr",FALSE,0,NA,"2015-10-03 23:39:52",FALSE,NA,650455256543940608,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NY",0,FALSE,FALSE,-73.872921,40.840887,"Update Incident on Line BOTHDIR from Dyre AvenueEastchester Station to E th Street Station",0,2015-10-03,"23:39:52","a",106,10460
"107",120,"Update: Incident on #5Line BOTHDIR from Dyre Avenue-Eastchester Station to E 180th Street Station http://t.co/4oWGss8Ubq",FALSE,0,NA,"2015-10-03 23:39:52",FALSE,NA,650455255726075904,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NYC",0,FALSE,FALSE,-73.872921,40.840887,"Update Incident on Line BOTHDIR from Dyre AvenueEastchester Station to E th Street Station",0,2015-10-03,"23:39:52","a",107,10460
"108",121,"#mixology going on right now mom in da house and I are creating drinks for up coming #holidays dad… https://t.co/Rpky0TGfZc",FALSE,0,NA,"2015-10-03 23:39:15",FALSE,NA,650455101778362368,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","KarenMHoward",0,FALSE,FALSE,-74.0064,40.7142,"mixology going on right now mom in da house and I are creating drinks for up coming holidays dad…",1,2015-10-03,"23:39:15","a",108,10007
